,시군구+도로명,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),건축년도,계약년월일,경도,위도,역세권,의원수,요양병원유무,경찰서유무,학교수,버스정류장수,세대수,주차대수,욕실수,방수,최고층,건설사,시군구,매매물가지수
1335,대구광역시 달서구 진천로16길 85,진천월성위너파크,84.153,202209,21,"22,500",2003.0,20220921,128.527520503,35.817156635,2,74,1,1,0,9,78.0,1.0,2.0,3.0,14.0,0,달서구,91.685
1336,대구광역시 달서구 진천로18길 10,진천이안,84.9577,202006,19,"32,500",2006.0,20200619,128.523767416,35.816103362,1,65,1,1,0,15,294.0,359.0,2.0,3.0,24.0,0,달서구,84.992
1337,대구광역시 달서구 진천로18길 10,진천이안,84.9913,202303,27,"38,000",2006.0,20230327,128.523767416,35.816103362,1,65,1,1,0,15,294.0,359.0,2.0,3.0,24.0,0,달서구,78.822
1338,대구광역시 달서구 진천로18길 70,삼영로얄팔레스101,83.72,202007,29,"20,500",2002.0,20200729,128.526509092,35.817596017,2,60,1,1,0,10,60.0,46.0,2.0,3.0,11.0,0,달서구,85.35
1339,대구광역시 달서구 진천로18길 86,진천영남네오빌,83.2417,202010,12,"35,967",2020.0,20201012,128.527557628,35.817693637,2,78,1,1,0,12,44.0,46.0,2.0,3.0,13.0,0,달서구,87.823
1340,대구광역시 달서구 진천로18길 86,진천영남네오빌,84.7537,202302,17,"37,000",2020.0,20230217,128.527557628,35.817693637,2,78,1,1,0,12,44.0,46.0,2.0,3.0,13.0,0,달서구,80.253
1341,대구광역시 달서구 진천로18길 90,월배역우인그레이스,84.7084,202211,17,"35,500",2022.0,20221117,128.527721783,35.817936944,2,67,1,1,0,12,48.0,52.0,2.0,3.0,13.0,0,달서구,88.349
1342,대구광역시 달서구 진천로3길 99,하나로명사마을,84.7077,202302,25,"17,900",2003.0,20230225,128.520889313,35.809817844,1,12,0,1,0,16,44.0,50.0,2.0,3.0,8.0,0,달서구,80.253
1343,대구광역시 달서구 진천로4길 39,우방맨션,59.94,202303,6,"15,000",1993.0,20230306,128.527386693,35.811328448,1,35,1,1,0,13,210.0,157.0,1.0,3.0,14.0,0,달서구,78.822
1344,대구광역시 달서구 진천로4길 39,우방맨션,84.97,202209,7,"28,000",1993.0,20220907,128.527386693,35.811328448,1,35,1,1,0,13,210.0,157.0,2.0,3.0,14.0,0,달서구,91.685
1345,대구광역시 달서구 진천로7길 47,세광그린타운,45.36,202101,18,"14,000",1996.0,20210118,128.52276235,35.810587288,1,30,0,1,0,11,249.0,252.0,1.0,2.0,18.0,0,달서구,94.054
1346,대구광역시 달서구 진천로7길 47,세광그린타운,59.79,202212,17,"15,400",1996.0,20221217,128.52276235,35.810587288,1,30,0,1,0,11,249.0,252.0,1.0,2.0,18.0,0,달서구,85.525
1347,대구광역시 달서구 진천로7길 47,세광그린타운,59.92,202302,24,"17,600",1996.0,20230224,128.52276235,35.810587288,1,30,0,1,0,11,249.0,252.0,1.0,2.0,18.0,0,달서구,80.253
1348,대구광역시 달서구 진천로7길 47,세광그린타운,84.86,202209,26,"23,700",1996.0,20220926,128.52276235,35.810587288,1,30,0,1,0,11,249.0,252.0,2.0,3.0,18.0,0,달서구,91.685
1349,대구광역시 달서구 달구벌대로 995,성서우방유쉘,127.9973,202212,19,"43,500",2007.0,20221219,128.474684326,35.853754968,2,8,0,0,0,6,347.0,483.0,2.0,4.0,15.0,0,달서구,85.525
1350,대구광역시 달서구 달구벌대로 995,성서우방유쉘,84.9398,202209,27,"29,000",2007.0,20220927,128.474684326,35.853754968,2,8,0,0,0,6,347.0,483.0,2.0,3.0,15.0,0,달서구,91.685
1351,대구광역시 달서구 달구벌대로 995,성서우방유쉘,84.9712,202304,1,"24,800",2007.0,20230401,128.474684326,35.853754968,2,8,0,0,0,6,347.0,483.0,2.0,3.0,15.0,0,달서구,77.727
1352,대구광역시 달서구 호산로 125,삼성명가타운,104.46,202304,8,"32,000",2000.0,20230408,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,2.0,4.0,20.0,0,달서구,77.727
1353,대구광역시 달서구 호산로 125,삼성명가타운,134.97,202304,23,"39,900",2000.0,20230423,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,2.0,4.0,20.0,0,달서구,77.727
1354,대구광역시 달서구 호산로 125,삼성명가타운,59.9,202304,18,"22,000",2000.0,20230418,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,1.0,3.0,20.0,0,달서구,77.727
1355,대구광역시 달서구 호산로 125,삼성명가타운,59.9585,202304,17,"18,000",2000.0,20230417,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,1.0,3.0,20.0,0,달서구,77.727
1356,대구광역시 달서구 호산로 125,삼성명가타운,84.94,202304,18,"29,000",2000.0,20230418,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,2.0,3.0,20.0,0,달서구,77.727
1357,대구광역시 달서구 호산로 125,삼성명가타운,84.9672,202212,25,"27,000",2000.0,20221225,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,2.0,3.0,20.0,0,달서구,85.525
1358,대구광역시 달서구 호산로 125,삼성명가타운,84.971,202108,19,"32,400",2000.0,20210819,128.47468164,35.850345503,2,8,0,0,0,8,1999.0,2276.0,2.0,3.0,20.0,0,달서구,100.56
1359,대구광역시 달서구 호산로 126,삼성한국형,101.94,202206,29,"38,600",1999.0,20220629,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,4.0,20.0,1,달서구,94.706
1360,대구광역시 달서구 호산로 126,삼성한국형,134.97,202303,27,"36,500",1999.0,20230327,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,4.0,20.0,1,달서구,78.822
1361,대구광역시 달서구 호산로 126,삼성한국형,59.67,202304,24,"19,800",1999.0,20230424,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,77.727
1362,대구광역시 달서구 호산로 126,삼성한국형,59.914,202304,27,"17,200",1999.0,20230427,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,77.727
1363,대구광역시 달서구 호산로 126,삼성한국형,84.91,202304,26,"30,000",1999.0,20230426,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,77.727
1364,대구광역시 달서구 호산로 126,삼성한국형,84.91,202304,26,"26,000",1999.0,20230426,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,77.727
1365,대구광역시 달서구 호산로 126,삼성한국형,84.91,202304,26,"30,500",1999.0,20230426,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,77.727
1366,대구광역시 달서구 호산로 126,삼성한국형,84.97,202302,18,"26,800",1999.0,20230218,128.479355615,35.850356233,2,8,0,0,0,8,1709.0,1865.0,2.0,3.0,20.0,1,달서구,80.253
1367,대구광역시 동구 경안로 809,안심효성타운,59.32,202303,9,"15,400",1995.0,20230309,128.713568629,35.874497401,0,20,0,1,0,12,392.0,395.0,1.0,3.0,15.0,0,동구,84.749
1368,대구광역시 동구 경안로 809,안심효성타운,73.36,202103,11,"18,000",1995.0,20210311,128.713568629,35.874497401,0,20,0,1,0,12,392.0,395.0,1.0,3.0,15.0,0,동구,97.666
1369,대구광역시 동구 경안로 809,안심효성타운,84.6,202304,10,"12,000",1995.0,20230410,128.713568629,35.874497401,0,20,0,1,0,12,392.0,395.0,2.0,3.0,15.0,0,동구,83.472
1370,대구광역시 동구 경안로 810,영도행복한마을,59.7918,202302,22,"12,900",2003.0,20230222,128.715280726,35.874842132,0,18,0,1,0,11,90.0,90.0,2.0,3.0,5.0,0,동구,86.374
1371,대구광역시 동구 경안로 810,영도행복한마을,59.9578,202304,5,"12,000",2003.0,20230405,128.715280726,35.874842132,0,18,0,1,0,11,90.0,90.0,2.0,3.0,5.0,0,동구,83.472
1372,대구광역시 동구 경안로 822,각산푸르지오2단지,103.2727,202304,30,"33,500",2009.0,20230430,128.715075667,35.875179825,0,18,0,1,0,11,596.0,850.0,2.0,3.0,26.0,1,동구,83.472
1373,대구광역시 동구 경안로 822,각산푸르지오2단지,124.8179,202201,18,"36,000",2009.0,20220118,128.715075667,35.875179825,0,18,0,1,0,11,596.0,850.0,2.0,4.0,26.0,1,동구,99.598
1374,대구광역시 동구 경안로 822,각산푸르지오2단지,75.8384,202304,7,"25,000",2009.0,20230407,128.715075667,35.875179825,0,18,0,1,0,11,596.0,850.0,2.0,3.0,26.0,1,동구,83.472
1375,대구광역시 동구 경안로 822,각산푸르지오2단지,84.929,202304,19,"26,900",2009.0,20230419,128.715075667,35.875179825,0,18,0,1,0,11,596.0,850.0,2.0,3.0,26.0,1,동구,83.472
1376,대구광역시 동구 경안로 824,각산푸르지오1단지,84.929,202304,6,"27,000",2009.0,20230406,128.715193152,35.875832945,0,18,0,1,0,11,475.0,631.0,2.0,3.0,28.0,1,동구,83.472
1377,대구광역시 동구 경안로 824,각산푸르지오1단지,84.929,202304,6,"28,500",2009.0,20230406,128.715193152,35.875832945,0,18,0,1,0,11,475.0,631.0,2.0,3.0,28.0,1,동구,83.472
1378,대구광역시 동구 경안로 956,대구혁신엘에이치4단지,59.75,202304,24,"21,100",2017.0,20230424,128.719231456,35.886036127,0,0,0,0,23,7,572.0,575.0,2.0,3.0,18.0,0,동구,83.472
1379,대구광역시 동구 경안로 956,대구혁신엘에이치4단지,59.97,202209,12,"23,900",2017.0,20220912,128.719231456,35.886036127,0,0,0,0,23,7,572.0,575.0,2.0,3.0,18.0,0,동구,95.047
1380,대구광역시 동구 과학로 45,대구혁신에듀포레,74.9,202209,16,"28,500",2013.0,20220916,128.716255562,35.882731462,0,3,0,0,23,11,350.0,421.0,2.0,3.0,20.0,0,동구,95.047
1381,대구광역시 동구 과학로 45,대구혁신에듀포레,74.97,202107,12,"31,000",2013.0,20210712,128.716255562,35.882731462,0,3,0,0,23,11,350.0,421.0,2.0,3.0,20.0,0,동구,100.265
1382,대구광역시 동구 과학로 45,대구혁신에듀포레,84.73,202303,21,"26,700",2013.0,20230321,128.716255562,35.882731462,0,3,0,0,23,11,350.0,421.0,2.0,3.0,20.0,0,동구,84.749
1383,대구광역시 동구 과학로13길 30,대구혁신엘에이치천년나무3단지,74.21,202302,18,"26,000",2014.0,20230218,128.718334115,35.886449534,0,0,0,0,23,8,448.0,543.0,2.0,3.0,18.0,0,동구,86.374
1384,대구광역시 동구 과학로13길 30,대구혁신엘에이치천년나무3단지,74.9,202303,11,"25,000",2014.0,20230311,128.718334115,35.886449534,0,0,0,0,23,8,448.0,543.0,2.0,3.0,18.0,0,동구,84.749
1385,대구광역시 동구 과학로13길 30,대구혁신엘에이치천년나무3단지,84.11,202110,22,"34,500",2014.0,20211022,128.718334115,35.886449534,0,0,0,0,23,8,448.0,543.0,2.0,3.0,18.0,0,동구,100.48
1386,대구광역시 동구 반야월북로 123,각산태영데시앙,122.6456,202012,12,"44,000",2009.0,20201212,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,4.0,23.0,0,동구,92.825
1387,대구광역시 동구 반야월북로 123,각산태영데시앙,125.2206,202209,14,"47,000",2009.0,20220914,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,4.0,23.0,0,동구,95.047
1388,대구광역시 동구 반야월북로 123,각산태영데시앙,133.236,202211,23,"45,000",2009.0,20221123,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,5.0,23.0,0,동구,92.393
1389,대구광역시 동구 반야월북로 123,각산태영데시앙,135.4474,202301,13,"45,000",2009.0,20230113,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,4.0,23.0,0,동구,88.179
1390,대구광역시 동구 반야월북로 123,각산태영데시앙,84.9808,202303,10,"29,000",2009.0,20230310,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,3.0,23.0,0,동구,84.749
1391,대구광역시 동구 반야월북로 123,각산태영데시앙,84.9898,202304,23,"26,500",2009.0,20230423,128.710604757,35.873718315,0,12,1,1,0,8,839.0,1286.0,2.0,3.0,23.0,0,동구,83.472
1392,대구광역시 동구 반야월북로 132-24,아트랑스101동,84.9829,201806,20,"26,500",2016.0,20180620,128.713180084,35.872644552,0,11,1,1,0,10,31.0,19.0,2.0,3.0,10.0,0,동구,89.389
1393,대구광역시 동구 반야월북로 153,성지비둘기,78.4,202304,20,"9,000",1992.0,20230420,128.714540428,35.87364603,0,15,0,1,0,9,90.0,51.0,1.0,3.0,8.0,0,동구,83.472
1394,대구광역시 동구 반야월북로 153,성지비둘기,79.6,201804,13,"11,700",1992.0,20180413,128.714540428,35.87364603,0,15,0,1,0,9,90.0,51.0,1.0,3.0,8.0,0,동구,89.391
1395,대구광역시 동구 반야월북로 153,성지비둘기,79.63,202303,6,"14,000",1992.0,20230306,128.714540428,35.87364603,0,15,0,1,0,9,90.0,51.0,1.0,3.0,8.0,0,동구,84.749
1396,대구광역시 동구 반야월북로 153,성지비둘기,80.25,202105,8,"15,500",1992.0,20210508,128.714540428,35.87364603,0,15,0,1,0,9,90.0,51.0,1.0,3.0,8.0,0,동구,99.13
1397,대구광역시 동구 반야월북로 155,성지각산,48.07,202212,9,"6,800",1989.0,20221209,128.715270863,35.873514324,0,13,0,1,0,8,299.0,0.0,1.0,2.0,5.0,0,동구,90.013
1398,대구광역시 동구 반야월북로 155,성지각산,50.73,202203,25,"9,200",1989.0,20220325,128.715270863,35.873514324,0,13,0,1,0,8,299.0,0.0,1.0,3.0,5.0,0,동구,98.237
1399,대구광역시 동구 반야월북로 155,성지각산,53.37,202304,27,"12,500",1989.0,20230427,128.715270863,35.873514324,0,13,0,1,0,8,299.0,0.0,1.0,3.0,5.0,0,동구,83.472
1400,대구광역시 동구 반야월북로 167,각산서한이다음,59.9075,202304,25,"26,500",2018.0,20230425,128.715906297,35.873370721,0,9,0,1,0,8,372.0,465.0,2.0,3.0,21.0,0,동구,83.472
1401,대구광역시 동구 반야월북로 167,각산서한이다음,74.5797,202212,19,"31,200",2018.0,20221219,128.715906297,35.873370721,0,9,0,1,0,8,372.0,465.0,2.0,3.0,21.0,0,동구,90.013
1402,대구광역시 동구 반야월북로 167,각산서한이다음,84.52,202206,11,"35,000",2018.0,20220611,128.715906297,35.873370721,0,9,0,1,0,8,372.0,465.0,2.0,3.0,21.0,0,동구,96.602
1403,대구광역시 동구 반야월북로 167,각산서한이다음,84.6393,202212,20,"35,400",2018.0,20221220,128.715906297,35.873370721,0,9,0,1,0,8,372.0,465.0,2.0,3.0,21.0,0,동구,90.013
1404,대구광역시 동구 반야월북로 167,각산서한이다음,84.9771,202304,8,"30,000",2018.0,20230408,128.715906297,35.873370721,0,9,0,1,0,8,372.0,465.0,2.0,3.0,21.0,0,동구,83.472
1405,대구광역시 동구 반야월북로 175,금강진우타운,59.8,202201,29,"14,900",1996.0,20220129,128.717104994,35.873120556,0,9,0,1,0,8,140.0,112.0,1.0,3.0,15.0,0,동구,99.598
1406,대구광역시 동구 반야월북로 175,금강진우타운,59.955,202304,14,"13,500",1996.0,20230414,128.717104994,35.873120556,0,9,0,1,0,8,140.0,112.0,1.0,3.0,15.0,0,동구,83.472
1407,대구광역시 동구 반야월북로27길 21-8,대구혁신도시서원프레시빌,49.5201,202304,1,"15,550",2016.0,20230401,128.712251884,35.875336098,0,20,0,1,0,10,128.0,158.0,1.0,2.0,20.0,0,동구,83.472
1408,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,64.3896,202303,1,"25,800",2015.0,20230301,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,84.749
1409,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,69.4546,202302,18,"29,750",2015.0,20230218,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,86.374
1410,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,74.8328,202212,29,"29,000",2015.0,20221229,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,90.013
1411,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,84.528,202109,8,"37,900",2015.0,20210908,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,100.512
1412,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,84.5281,202205,27,"42,000",2015.0,20220527,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,97.071
1413,대구광역시 동구 이노밸리로29길 34,대구혁신도시서한이다음2차,84.941,202012,17,"42,000",2015.0,20201217,128.713875085,35.88064671,0,9,0,1,0,10,429.0,533.0,2.0,3.0,18.0,0,동구,92.825
1414,대구광역시 동구 이노밸리로29길 56,대구혁신도시서한이다음,65.306,202210,20,"27,500",2015.0,20221020,128.714435222,35.883072305,0,0,0,0,23,9,479.0,595.0,2.0,3.0,18.0,0,동구,94.074
1415,대구광역시 동구 이노밸리로29길 56,대구혁신도시서한이다음,73.7,202304,29,"29,500",2015.0,20230429,128.714435222,35.883072305,0,0,0,0,23,9,479.0,595.0,2.0,3.0,18.0,0,동구,83.472
1416,대구광역시 동구 이노밸리로29길 56,대구혁신도시서한이다음,74.556,202304,5,"29,600",2015.0,20230405,128.714435222,35.883072305,0,0,0,0,23,9,479.0,595.0,2.0,3.0,18.0,0,동구,83.472
1417,대구광역시 동구 이노밸리로29길 56,대구혁신도시서한이다음,84.462,202303,15,"34,670",2015.0,20230315,128.714435222,35.883072305,0,0,0,0,23,9,479.0,595.0,2.0,4.0,18.0,0,동구,84.749
1418,대구광역시 동구 동촌로 100,동촌역태왕아너스르네상스,59.9883,202304,12,"27,200",2017.0,20230412,128.651738421,35.886025233,2,3,1,1,0,9,453.0,636.0,2.0,3.0,16.0,0,동구,83.472
1419,대구광역시 동구 동촌로 100,동촌역태왕아너스르네상스,72.2612,202211,29,"39,000",2017.0,20221129,128.651738421,35.886025233,2,3,1,1,0,9,453.0,636.0,2.0,3.0,16.0,0,동구,92.393
1420,대구광역시 동구 동촌로 100,동촌역태왕아너스르네상스,72.8933,202303,24,"34,900",2017.0,20230324,128.651738421,35.886025233,2,3,1,1,0,9,453.0,636.0,2.0,3.0,16.0,0,동구,84.749
1421,대구광역시 동구 동촌로 100,동촌역태왕아너스르네상스,75.8761,202302,5,"34,700",2017.0,20230205,128.651738421,35.886025233,2,3,1,1,0,9,453.0,636.0,2.0,3.0,16.0,0,동구,86.374
1422,대구광역시 동구 동촌로 100,동촌역태왕아너스르네상스,84.9868,202111,13,"50,000",2017.0,20211113,128.651738421,35.886025233,2,3,1,1,0,9,453.0,636.0,2.0,3.0,16.0,0,동구,100.33
1423,대구광역시 동구 동촌로11길 20,이스트뷰파크,67.3766,202302,16,"21,100",2015.0,20230216,128.650630645,35.88900209,2,2,0,1,0,8,93.0,94.0,2.0,3.0,15.0,0,동구,86.374
1424,대구광역시 동구 동촌로11길 20,이스트뷰파크,73.6906,202005,16,"21,500",2015.0,20200516,128.650630645,35.88900209,2,2,0,1,0,8,93.0,94.0,2.0,3.0,15.0,0,동구,90.537
1425,대구광역시 동구 동촌로11길 20,이스트뷰파크,73.9706,202302,28,"19,200",2015.0,20230228,128.650630645,35.88900209,2,2,0,1,0,8,93.0,94.0,2.0,3.0,15.0,0,동구,86.374
1426,대구광역시 동구 동촌로11길 20,이스트뷰파크,74.896,202112,19,"23,850",2015.0,20211219,128.650630645,35.88900209,2,2,0,1,0,8,93.0,94.0,2.0,3.0,15.0,0,동구,100.056
1427,대구광역시 동구 동촌로11길 20,이스트뷰파크,77.2016,202003,11,"22,550",2015.0,20200311,128.650630645,35.88900209,2,2,0,1,0,8,93.0,94.0,2.0,3.0,15.0,0,동구,90.674
1428,대구광역시 동구 동촌로11길 27,동촌미소타운105동,83.1649,202110,23,"29,700",2017.0,20211023,128.651804232,35.888971841,2,3,0,1,0,7,10.0,10.0,2.0,3.0,12.0,0,동구,100.48
1429,대구광역시 동구 동촌로11길 35,효성그린밸리,84.37,202106,7,"24,000",2015.0,20210607,128.65226646,35.888722854,2,5,0,1,0,8,58.0,61.0,2.0,3.0,12.0,0,동구,100.0
1430,대구광역시 동구 동촌로11길 35,효성그린밸리,84.83,202204,6,"26,000",2015.0,20220406,128.65226646,35.888722854,2,5,0,1,0,8,58.0,61.0,2.0,3.0,12.0,0,동구,97.659
1431,대구광역시 동구 동촌로14길 14,문화,49.77,202304,17,"15,000",1985.0,20230417,128.648766157,35.887429441,2,3,0,1,0,10,230.0,69.0,1.0,3.0,5.0,0,동구,83.472
1432,대구광역시 동구 동촌로16길 22,오성파크,84.69,202204,23,"26,900",2015.0,20220423,128.650670988,35.886846761,2,3,0,1,0,9,50.0,56.0,2.0,3.0,15.0,0,동구,97.659
1433,대구광역시 동구 동촌역사로2길 3,동촌미소타운101동,84.7055,202206,26,"25,000",2016.0,20220626,128.653608663,35.887992124,2,3,1,1,0,9,72.0,57.0,2.0,3.0,10.0,0,동구,96.602
1434,대구광역시 동구 동촌역사로3길 11,트윈팰리스101동,29.985,202011,30,"9,600",2015.0,20201130,128.652252152,35.888973459,2,3,0,1,0,7,48.0,28.0,1.0,1.0,8.0,0,동구,92.231
1435,대구광역시 동구 동촌역사로3길 20,강동태명빌,84.5682,202103,26,"22,400",2015.0,20210326,128.651753442,35.889674099,2,2,0,1,0,6,18.0,19.0,2.0,3.0,10.0,0,동구,97.666
1436,대구광역시 동구 동촌역사로3길 5,동촌모노스,84.8699,202206,25,"28,000",2017.0,20220625,128.652847715,35.888667988,2,5,0,1,0,8,28.0,28.0,2.0,3.0,14.0,0,동구,96.602
1437,대구광역시 동구 동촌역사로4길 18,동촌역품안애아파트101동,83.4353,202106,6,"27,000",2016.0,20210606,128.65514672,35.887379541,1,4,1,1,0,9,39.0,28.0,2.0,3.0,10.0,0,동구,100.0
1438,대구광역시 동구 동촌역사로4길 18,동촌역품안애아파트101동,83.7398,202102,10,"28,200",2016.0,20210210,128.65514672,35.887379541,1,4,1,1,0,9,39.0,28.0,2.0,3.0,10.0,0,동구,96.376
1439,대구광역시 동구 동촌역사로4길 18,동촌역품안애아파트101동,83.7661,202101,11,"24,400",2016.0,20210111,128.65514672,35.887379541,1,4,1,1,0,9,39.0,28.0,2.0,3.0,10.0,0,동구,94.448
1440,대구광역시 동구 동촌역사로4길 22,동촌미소타운104동,29.66,202103,14,"13,300",2018.0,20210314,128.655463881,35.887269752,1,4,1,1,0,8,21.0,10.0,1.0,2.0,8.0,0,동구,97.666
1441,대구광역시 동구 동촌역사로4길 22,동촌미소타운104동,29.79,202210,15,"11,450",2018.0,20221015,128.655463881,35.887269752,1,4,1,1,0,8,21.0,10.0,1.0,2.0,8.0,0,동구,94.074
