정류장명,위도,경도
서남시장앞2,35.85376,128.54627
한국산업은행성서지점건너,35.8352,128.49497
계명대역(3번출구),35.85009,128.49165
강창역(2번출구),35.85298,128.47744
삼성명가타운건너,35.85335,128.47508
삼성명가타운,35.85309,128.47422
삼성한국형아파트앞,35.85132,128.47816
삼성한국형아파트건너,35.85096,128.47798
대곡강산타운,35.8051,128.5355
상인은행아파트앞,35.80809,128.54982
태왕아너스베스트앞,35.8208,128.5258
송현초등학교앞,35.82685,128.54404
한화꿈에그린앞,35.86354,128.49129
한화꿈에그린건너1,35.86488,128.49146
호산초등학교건너,35.84873,128.47801
희성전자건너,35.84512,128.47798
케이에스건너,35.84265,128.47792
케이에스앞,35.84284,128.47816
금호기전,35.84107,128.47798
대홍철강,35.84045,128.47813
화영테크건너,35.83956,128.48167
화영테크앞,35.83975,128.48221
성서협업단지건너,35.83972,128.48487
성서협업단지앞,35.83955,128.48543
한국환경자원공사건너,35.83506,128.48655
한국환경자원공사,35.83485,128.48699
모다아울렛,35.83503,128.48994
대구시설관리사업소,35.83484,128.48966
흥성정공건너,35.82513,128.49993
흥성정공앞,35.82586,128.49998
영진산업,35.82797,128.4999
일심제약,35.82972,128.50001
성서공단물류센터,35.83091,128.49993
대구지료재생사,35.8327,128.50006
덴티스앞,35.83383,128.49998
와룡시장건너,35.85612,128.4999
와룡공원앞,35.85857,128.49998
와룡공원건너,35.85845,128.4999
경창산업,35.83335,128.50715
유림물산,35.83349,128.50741
삼보,35.83105,128.50721
쌍용머티리얼,35.83099,128.50736
세흥인쇄,35.8286,128.50718
경북크랑크,35.82884,128.50743
대천119안전센터앞,35.82544,128.5072
대천119안전센터건너,35.82606,128.50746
평안,35.82349,128.5072
풍국주정공업,35.82309,128.50736
현대금속,35.82048,128.50476
제일규산,35.82038,128.50497
㈜윔스건너,35.81939,128.50738
㈜윔스앞,35.81939,128.50769
아멕스,35.82317,128.51126
아멕스건너,35.8233,128.5117
삼익THK건너,35.83555,128.51595
삼익THK앞,35.83546,128.51582
한국타이어건너,35.84255,128.5158
한국타이어,35.84248,128.51593
이곡역(2번출구),35.84864,128.51573
이곡역(3번출구),35.84862,128.51588
용산역(6번출구),35.85018,128.52916
롯데캐슬그랜드,35.852,128.52718
대구지방법원서부지원,35.85224,128.52718
달구벌종합복지관앞,35.85337,128.52473
달구벌종합복지관건너,35.8532,128.52467
장산초등학교앞,35.8541,128.52626
장산초등학교건너,35.85396,128.52644
1차서한화성타운앞,35.85413,128.52892
현대백조아파트(북편),35.84182,128.53182
영남네오빌비스타,35.84195,128.53262
달서구새마을회건너,35.8418,128.53501
달서구새마을회앞,35.84196,128.53509
새본리중학교앞,35.84011,128.54027
본리도서관앞,35.84002,128.54084
달서종합시장건너,35.8394,128.54279
달서종합시장앞,35.83961,128.54328
본리롯데캐슬,35.83939,128.54639
삼호아파트앞,35.83854,128.55195
남부초등학교건너,35.84465,128.5524
남부초등학교앞,35.84495,128.55219
상서고등학교건너,35.84719,128.55197
상서고등학교앞,35.84708,128.55172
두류공원(야외음악당건너),35.85151,128.55431
두류공원(야외음악당앞),35.85177,128.5549
두류3동파출소건너,35.85382,128.55741
두류3동파출소앞,35.85392,128.55772
이월드(구.우방랜드)건너,35.85578,128.56229
이월드(구.우방랜드)앞,35.8553,128.56046
두류파출소건너,35.8568,128.5652
두류파출소앞,35.85648,128.5645
성서청구타운앞,35.85628,128.52103
대구학생문화센터,35.85225,128.52914
우방드림시티앞,35.84599,128.53695
대건고교-효성여고2,35.83601,128.53063
월성주공3단지,35.83244,128.53119
대건고교-효성여고1,35.83613,128.53078
현대백조아파트건너,35.84084,128.53048
성산초등학교앞,35.85719,128.51758
성산중학교앞,35.85705,128.51792
장기파랑새마을앞,35.84525,128.52802
장기영남네오빌,35.84796,128.52779
성서보성타운2차건너2,35.85868,128.51774
전자관,35.90696,128.60863
유천포스코건너,35.81433,128.51024
유천포스코앞,35.81437,128.50915
성서4차산업단지앞1,35.81731,128.50556
대천교,35.81737,128.50395
유천교1,35.81158,128.51458
유천교2,35.81148,128.51422
우방죽전타운앞2,35.85031,128.5307
상인현대맨션앞,35.817,128.53955
장기초록나라건너,35.84548,128.53077
대구전자공업고등학교2,35.84788,128.53081
죽전119안전센터건너,35.85354,128.53716
대성테크앞,35.82482,128.50314
삼우섬유앞,35.82478,128.50316
삼성물류센터앞,35.84229,128.4917
신흥버스,35.83515,128.4931
조암초등학교앞,35.82484,128.52668
월성코오롱하늘채앞,35.82329,128.52251
월성코오롱하늘채건너,35.82355,128.52244
조암초등학교건너,35.82544,128.5276
월배이안아파트건너,35.81976,128.52115
월배이안아파트앞,35.81972,128.52082
성서주공5단지앞,35.85805,128.52097
달서별빛캠핑장앞,35.82598,128.5566
상인역e-편한세상앞,35.8218,128.53402
청남타운앞,35.8538,128.49987
조암네거리1,35.82106,128.51922
조암네거리2,35.82085,128.51922
용산역,35.84796,128.52789
장기초등학교1,35.84366,128.52774
장기초등학교2,35.84351,128.52736
대구전자공고남편,35.84676,128.52934
달서아트센터앞,35.8433,128.52375
달서아트센터건너,35.84355,128.52382
본리네거리3,35.83757,128.53845
성림첨단산업건너,35.83664,128.48571
성림첨단산업앞,35.83664,128.48588
월배힐스테이트앞,35.81838,128.51987
월배쌍용예가앞,35.81659,128.5176
월배쌍용예가건너,35.81642,128.51765
월배힐스테이트건너,35.81819,128.51983
월배차량기지앞,35.8152,128.51284
월배차량기지건너,35.81541,128.51295
청남타운건너,35.85383,128.4997
상인2동행정복지센터건너,35.81263,128.53661
상화네거리,35.81072,128.53617
서부정류장역북편1,35.83905,128.55696
서부정류장역북편2,35.83907,128.55649
삼호아파트건너,35.83861,128.55226
성당초교앞,35.83956,128.54742
대진중고등학교건너,35.80583,128.52081
정부대구지방합동청사앞,35.80406,128.51658
정부대구지방합동청사건너,35.80381,128.51729
대진중고등학교앞,35.8058,128.52047
정부대구지방합동청사후문1,35.80475,128.5178
1차서한화성타운건너,35.85395,128.52944
성서4차산업단지앞2,35.81736,128.50451
월배아이파크1차앞,35.81493,128.51584
진천역AK그랑폴리스아파트앞,35.81506,128.51631
e-편한세상월배앞,35.82738,128.52325
e-편한세상월배건너,35.82736,128.5235
정부대구지방합동청사후문2,35.80487,128.51781
서부정류장(관문시장건너)2,35.8366,128.55657
월촌역(7번출구)1,35.82477,128.54625
대곡주공5단지앞,35.80951,128.53144
대곡주공5단지건너,35.80989,128.53231
달서자동차검사소앞,35.81281,128.51669
달서자동차검사소건너,35.81292,128.51626
죽전네거리3,35.85122,128.53708
남도버스1,35.80775,128.52732
남도버스2,35.8082,128.52741
반고개역(3번출구),35.86236,128.57382
대천공영차고지앞,35.81661,128.50507
성서국민체육센터앞,35.85924,128.50622
국민연금네거리,35.85524,128.50892
국민연금네거리1,35.85543,128.50822
한화꿈에그린건너2,35.86268,128.49206
월배아이파크2차앞,35.81695,128.51066
월배아이파크2차건너,35.81688,128.5105
유천초등학교앞,35.8119,128.51349
대구세명학교건너,35.86397,128.5237
계명대학교동산병원건너,35.85252,128.48169
대곡고등학교앞,35.8039,128.53738
월배국민체육센터건너,35.80216,128.5357
수목원풍경그린아파트건너,35.80056,128.53313
수목원호정포레스트아파트앞,35.79883,128.5303
새각단건너,35.80042,128.5289
대곡파출소1,35.80411,128.52858
대곡공원건너,35.80687,128.5284
대곡공원앞,35.80712,128.52822
대곡파출소2,35.80379,128.52847
새각단앞,35.8004,128.52879
수목원제일풍경채앞,35.79869,128.53018
수목원풍경그린아파트앞,35.80041,128.53328
월배국민체육센터앞,35.80181,128.53503
대곡고등학교건너,35.80411,128.53701
대곡청구아파트건너,35.80763,128.51618
대구물류터미널건너,35.83665,128.51878
대구물류터미널앞,35.83646,128.51965
계명대학교동산병원앞,35.85314,128.48022
대구상원초등학교앞,35.80527,128.55062
국민연금네거리2,35.85588,128.50747
선돌교2,35.83269,128.51668
선돌교1,35.83248,128.51655
아바코건너,35.82854,128.5168
아바코앞,35.82828,128.5169
대구경북지방중소벤처기업청건너,35.82562,128.51378
대구경북지방중소벤처기업청앞,35.82561,128.51415
달성습지·대명유수지앞,35.82367,128.49217
달성습지·대명유수지건너,35.82542,128.49244
대곡청구아파트앞,35.80768,128.51631
유천동행정복지센터건너,35.81799,128.51422
유천동행정복지센터앞,35.8178,128.51429
한샘청동공원건너,35.81981,128.51618
한샘청동공원앞,35.81994,128.5166
대명공연거리건너,35.85411,128.58324
대구보건고등학교앞,35.85764,128.57416
대구보건고등학교건너,35.85757,128.5744
굿모닝병원건너,35.85436,128.57392
경북여상건너,35.85513,128.59075
경북여상앞,35.85561,128.59056
서부정류장(관문시장건너),35.83597,128.55627
서부정류장(관문시장앞),35.83625,128.55659
한영한마음아동병원앞,35.83484,128.55578
앞산궁도장앞,35.8281,128.56111
대덕문화전당앞,35.83198,128.57718
앞산빨래터공원,35.83265,128.56486
대명역(2번출구),35.83903,128.56394
대구시설공단앞,35.83833,128.5604
대구시설공단건너,35.83817,128.56053
성명119안전센터건너1,35.83317,128.55856
성명119안전센터앞,35.83308,128.55931
한마음주유소앞,35.83388,128.56072
한마음주유소건너,35.83435,128.56129
대명6동행정복지센터건너,35.83483,128.56555
대명6동행정복지센터앞,35.83494,128.56579
대덕천주교회1,35.83483,128.57013
대덕천주교회2,35.83494,128.57063
대덕천주교회3,35.83453,128.57138
앞산별자리체험학습장1,35.83287,128.5714
대덕천주교회4,35.83535,128.57132
KT남대구지사앞2,35.83762,128.5714
KT남대구지사건너2,35.83861,128.57137
대명역(1번출구),35.83936,128.56518
대명초등학교앞,35.83934,128.56773
대명초등학교건너,35.83953,128.56861
KT남대구지사앞1,35.83925,128.57219
KT남대구지사건너1,35.83939,128.57256
안지랑네거리1,35.839,128.57531
안지랑네거리2,35.83922,128.57526
대명9동행정복지센터앞,35.83756,128.57968
대명9동행정복지센터건너,35.83822,128.5799
남명삼거리1,35.83558,128.5787
남명삼거리2,35.83552,128.57785
룸비니유치원건너,35.83528,128.57405
룸비니유치원앞,35.83528,128.57415
현충삼거리1,35.83374,128.57949
대명중학교앞,35.83241,128.57854
대덕문화전당건너,35.83227,128.57593
안지랑골입구건너,35.8314,128.57402
앞산자락카페마실앞,35.83212,128.56883
안지랑골입구,35.83051,128.57372
대명중학교건너,35.83244,128.57933
남부도서관앞,35.83284,128.58134
충혼탑앞,35.83308,128.58515
충혼탑건너,35.8333,128.58457
대구차여성병원앞,35.84016,128.57529
대구차여성병원건너,35.84069,128.57412
대명1동행정복지센터앞,35.84191,128.57271
대명1동행정복지센터건너,35.84229,128.57174
대구가톨릭대학병원건너,35.84451,128.56938
대구가톨릭대학병원앞,35.84455,128.56913
두리봉네거리2,35.83921,128.5588
문화예술회관건너,35.8417,128.56067
문화예술회관앞,35.84239,128.56107
두류수영장건너,35.84544,128.56457
두류수영장앞,35.84576,128.56482
문성병원앞,35.84808,128.56875
문성병원건너,35.84825,128.56875
성당시장앞2,35.85037,128.57254
성당시장건너,35.85033,128.57224
굿모닝병원앞,35.85328,128.57391
대명사회복지관앞,35.85099,128.57573
대명사회복지관건너,35.85105,128.57655
계명대대명캠퍼스후문건너,35.85156,128.57972
계명대학교대명캠퍼스후문앞,35.85187,128.58043
대구여자상업고등학교건너,35.85083,128.58136
대구여자상업고등학교앞,35.85017,128.5812
영남이공대학건너,35.84628,128.58003
영남이공대학앞,35.84642,128.58007
대구교통방송건너,35.84178,128.57994
대구교통방송앞,35.84208,128.58
현충로역(3번출구),35.84128,128.58233
현충로역(4번출구),35.84124,128.58178
영대병원역(3번출구),35.84479,128.58913
대명5동행정복지센터앞,35.84359,128.58712
영대병원역,35.84425,128.58838
대구고등학교건너,35.84669,128.59053
대구고등학교앞,35.8473,128.5904
대구교육대건너,35.85064,128.59075
대구교육대앞,35.85173,128.59047
봉덕1동행정복지센터건너,35.845,128.59428
봉덕1동행정복지센터앞,35.84513,128.59511
남구청건너2,35.84481,128.59733
대덕맨션앞,35.83402,128.59655
앞산보성타운건너,35.83579,128.59502
앞산태왕아너스건너,35.83718,128.59522
대백프라자건너,35.85495,128.60572
대봉네거리1,35.8544,128.6026
대봉네거리2,35.85405,128.60275
대봉교회,35.8553,128.60082
상수도중남부사업소건너,35.85366,128.59859
상수도중남부사업소앞,35.85387,128.59845
미8군후문앞,35.8514,128.59865
미8군후문건너,35.85088,128.59846
이천새마을금고건너,35.8469,128.60426
이천치안센터건너,35.8481,128.604
대구중학교앞,35.85074,128.60349
대구중학교건너,35.85103,128.60329
봉덕시장앞2,35.84516,128.60396
봉덕시장건너3,35.84559,128.60401
봉덕교회앞,35.84338,128.60408
봉덕교회건너,35.84245,128.60422
